URL,Date,Headline,Content,Portal
https://www.thedailystar.net/country/4-killed-comilla-road-crash-1503400,"Dec 11, 2017",4 killed in Comilla road crash,"Four passengers including a minor were killed and six injured after a bus hit a tree beside Dhaka-Chittagong highway in Daudkandi upazila of Comilla early today.
Three of the deceased -- Abu Hanif, 6, Sahabuddin, 35, and Nurul Hasan Rifat, 29, -- are from Lohagora upazila while Amzad Hossein, 23, hailed from Satkania of Chittagong, our correspondent reports quoting Officer-in-Charge of Daudkandi Highway Police Station Abul Kalam Azad.
The Chittagong-bound bus of Saudia Poribohon dashed the roadside tree around 2:00am due to poor visibility caused by dense of fog, the OC said.
For all latest news, follow The Daily Star's Google News channel.
The driver managed to flee the scene.
The injured were admitted to Daudkandi Upazila Health Complex from where they were shifted to Comilla Medical College Hospital.

 ",Dailystar
https://www.thedailystar.net/country/bangladesh-six-people-dead-bus-runs-parked-trucks-gopalganj-1499170,"Dec 1, 2017",7 dead as bus runs into truck in Gopalganj,"At least seven people died and about 19 others injured after a passenger bus drove into a parked truck in Gopalganj Sadar upazila this evening.
Two of the deceased were identified as Yunus Khan, 45, a khadem of a mosque of Dhaka Sadarghat area, and M Mahi, 12, son of Syeed Morol of Fakirhat of Bagerhat district, Md Selim Reza, officer-in-charge of Gopalganj Sadar Police, told our Faridpur correspondent.
The incident took place around 7:30am on Dhaka-Khulna highway in Betgram area, he said.
For all latest news, follow The Daily Star's Google News channel.
The truck, laden with logs, was parked by the roadside when the driver of the passenger bus lost control and drove into the truck, killing six people on the spot and 20 others injured, the OC said.
The injured were taken to Gopalganj Sadar Health Complex where doctors declared another dead, added the police official.",Dailystar
https://www.thedailystar.net/backpage/ansar-man-killed-road-accident-1487953,"Nov 8, 2017",Ansar man killed in road accident,"An Ansar member was killed in a road accident near bridge-15 of the port city's airport area yesterday afternoon.
Deceased Abu Taher, 22, was deployed at Shah Amanat International Airport, said police officials at the Chittagong Medical College Hospital (CMCH) police outpost.
For all latest news, follow The Daily Star's Google News channel.
A truck had hit Taher from the behind around 4:30pm. He was rushed to the hospital where doctors declared him dead, said Assistant Sub-Inspector (ASI) Ismael Hossain of Patenga Police Station.   ",Dailystar
https://www.thedailystar.net/country/4-killed-narsingdi-road-accident-head-on-collision-bus-microbus-1483810,"Oct 30, 2017",9 killed in Narsingdi road accidents,"Nine people were killed and four others injured in separate road accidents in Madhabdi and Shibpur upazilas this morning.
In Madhabdi, six people were killed in a head-on collision between a bus and a microbus on Dhaka-Sylhet highway in Kandail area around 6:30am.
For all latest news, follow The Daily Star's Google News channel.
The deceased could not be identified immediately.
Elius Miah, officer-in-charge of Madhabdi Police Station, said that the accident took place when the Narayanganj-bound bus collided with the Beanibazar-bound microbus, leaving four passengers of the microbus dead on the spot and three others injured.
Among the injured, one died in the Dhaka Medical College and Hospital.
In Shibpur, three people were killed and three others injured when a bus hit a human hauler in Kararchar area around 9:30 am.
The deceased were identified as Arman, 50, a schoolteacher, Masum 45, an Imam and Sohag, 22.
Narsingdi district hospital sources said that the accident happened as the bus hit the human hauler (locally named as Leguna) in the area, leaving Arman dead on the spot and five others, including Masum and Sohag, injured.
Later, the injured were rushed to the hospital where Masum and Sohag succumbed to their injuries",Dailystar
https://www.thedailystar.net/country/4-killed-pabna-bus-collision-1483360,"Oct 29, 2017",7 killed in Pabna bus collision,"At least seven people were killed and 25 injured in a head-on collision of two passenger buses on the Dhaka-Pabna highway in Santhia upazila of Pabna this afternoon.
Three of the deceased were identified as Ayat Ali Bishwash, 50, Abul Kalam, 37, and Ripon Hossain, 45, driver of one of the buses, reports our local correspondent quoting M Anwarul Islam, officer-in-charge of Madhpur Highway Police Station.
Photo: Star
The incident took place around 12:30pm when a Pabna-bound bus collided with another bus from the opposite direction at Bohalbaria on the highway, leaving five people dead on the spot and 27 others injured of both the buses, the OC said.
The injured were rushed to Pabna Medical College Hospital two others succumbed to their injuries, the police official added.
For all latest news, follow The Daily Star's Google News channel.
The traffic movement on the Dhaka-Pabna highway remained halted for two hours due to the accident. However, the traffic returned to normalcy around 3:00pm.
   ",Dailystar
https://www.thedailystar.net/world/top-5-causes-road-accidents-united-states-us-1478173,"Oct 18, 2017",Top 5 causes of car accidents,"From speeding to not taking due care and attention when weather conditions worsen, there are no end of factors that can seriously increase your risk of a potentially fatal car crash.
The list of the top five causes of accidents on US roads, compiled by lowpriceinsuranceprice.com reads like a condemnation of the digital world. Though we all know that alcohol impairs reaction times and that driving when tired can be a recipe for automotive disaster and on the whole, make an effort to avoid doing either, the most common cause of traffic accidents in the US is distraction.
Distracted driving
Using smartphones while driving, attempting to text and steer, tuning the radio or playing with the infotainment system at an inopportune moment are the leading causes of an accident.
For all latest news, follow The Daily Star's Google News channel.
Just two seconds of inattention while driving can be sufficient to cause an accident. According to the University of Utah, it can take up to 27 seconds to regain one's attention after shifting focus from the road to the infotainment system and back again.
But distractions don't have to be digital. As we spend such a large percentage of our time behind the wheel either traveling to or from work or running family errands, drivers are just as guilty of drinking coffee, applying makeup or facing other occupants to hold a conversation when they should be looking ahead.
NHTSA data suggests that in 2015 alone, 3,477 people were killed, and 391,000 were injured in motor vehicle crashes involving distracted drivers. It also claims that during daylight hours, 660,000 drivers are using their cell phones while behind the wheel.
Driving after drinking
Drunk driving is thankfully on a downward trend yet it is still the second biggest cause of accidents on the road. According to data from 2015, crashes caused by drunk-driving claimed 10,265 lives.
Driving in poor weather conditions
Obviously, you're taking your life in your own hands if you decided to drive into a tornado, but between 2002 and 2012, roughly 1.3 million weather-related vehicle crashes occurred on US roads every year and the majority of them were due to fog, heavy rain, icy or wet road conditions.
Over that period, fog alone was responsible for 31,385 crashes, 511 deaths and 11,812 injuries.
According to the National Weather Service, over the same period of time, extreme heat killed 123 people, tornadoes killed 109, flooding was responsible for 75 lives and lightning for 33. The NHTSA puts environmental elements as the cause of 2% of all crashes on US roads.
Speeding
Speed was a contributing factor in 27% of all fatal crashes in 2015, and it is a persistent problem with speeding-relating accidents remaining stubbornly at the one-third mark of all accidents for the past 20 years. Even though modern cars' braking systems are phenomenal and some vehicles are capable of braking without human intervention, over the same period of time human reaction times and reflexes have not altered.
Mechanical problems
Without tires that grip, steering that steers and brakes that bring a car to a complete halt, it's only a matter of time before you'll be involved in an accident. Even something as seemingly trivial as a worn-out wiper blade could mean the difference between seeing and not seeing an obstacle before it's too late. Worse still, studies show that maintenance is one of the elements of car ownership that drivers tend to put off, either to save money or because they can't be without their car while repairs are being carried out. The NHTSA estimates that between 2004-2007, the last time it gathered in-depth data on the subject, mechanical and other vehicular issues were the overriding cause of 44,000 car accidents or 2% of all crashes recorded over the period studied.",Dailystar
https://www.thedailystar.net/country/comilla-road-accident-dhaka-chittagong-highway-kills-seven-bangladesh-1470373,"Oct 1, 2017",7 killed in Comilla road crash,"At least seven passengers were killed after a bus skidded off Dhaka-Chittagong highway in Chandina upazila of Comilla on Sunday.
All the victims, whose identities could not be known immediately, died on the spot, police said.
For all latest news, follow The Daily Star's Google News channel.
The Dhaka-bound bus of Tisha Paribahan skidded off the roadside ditch after the driver lost his control over the steering in Nuritala area around 12noon, Jibon Chandra Hazari, in-charge of Iliotganj highway police outpost, told the Bangla daily Prothom Alo.
Anwarullah Mridha, officer-in-charge of Chandina Police Station, told the daily that rescue operation was going on. Death toll may increase, he added.",Dailystar
https://www.thedailystar.net/country/3-pedestrians-crushed-under-bus-faridpur-1467991,"Sep 26, 2017",3 pedestrians crushed under bus in Faridpur,"Three pedestrians were crushed under a bus when it plunged into a roadside ditch in Bhobokdia area of Nagarkanda upazila in Faridpur this morning.
The deceased were identified as Wazed Chokder, 65, Rakibul Hasan, 25, and Meherun Nesa, 55, residents of Bari Dangi union.
Ejaj Uddin, officer-in-charge of Bhanga Highway Police Station, said that the accident took place on Dhaka-Barisal highway around 11:00am as Dhaka-bound Sonartari Paribahan bus skidded off the road, run over the pedestrians after its driver lost control over the steering.
For all latest news, follow The Daily Star's Google News channel.
Fifteen passengers of the bus injured in the accident, added the OC.
On information, highway police and fire fighting unit rushed to the spot and conducted rescue drive.
The injured were admitted to Faridpur Medical College and Hospital.
The bus passengers alleged that the driver was talking over mobile phone while driving.",Dailystar
https://www.thedailystar.net/backpage/mayanmar-rohingya-refugee-crisis-nine-killed-red-crescent-truck-flips-1465825,"Sep 22, 2017",Nine killed as Red Crescent truck flips,"At least nine labourers were killed when a truck loaded with Red Crescent relief materials for the Rohingya turned turtle in a ditch in Naikkhangchhari of Bandarban yesterday.
Twelve others were also injured.
For all latest news, follow The Daily Star's Google News channel.
AKM Jahangir, secretary of the International Committee of the Red Crescent Bandarban unit, said all the deceased were Bangladeshi workers hired to distribute food packages to 500 Rohingya families along Bangladesh's border with Myanmar in Bandarban.
Among the deceased, Md Abdullah, 18, Jalil Ahmed, 40, Surat Alam, 35, Sayedul Amin, 26, Abdullah, 16, Mamunul Hakim, 19, died on the spot while Sultan Ahmad, 44, Abdul Mabud, 40, and Sudorshon Barua, 45 died on their way to Naikkhangchhari Upazila Health Complex, said Taslim Iqbal Chowdhury, chairman of Naikkhangchhari Sadar Union Parishad.
Of the 12 injured, one was taken to Cox's Bazar Sadar Hospital while the rest were receiving treatment at Naikkhangchhari Upazila Health Complex, said Salman Karim Khan, a doctor at the upazila health complex.
All the victims hail from Naikkhangchhari sadar area, said AKM Jahangir.
He said they were supposed to distribute two food packs, weighing 50kg, to each Rohingya family.
One of their trucks was able to cross a patch of battered road near Chakdhala BGB camp area but the second truck flipped over.
The two trucks were heading towards Amtoli area from where the labourers were supposed to carry the packs to a remote camp, he added. The packs had rice, chickpeas, sugar, oil, lentil, and suji.
About 7,500 Rohingya refugees had been staying in Boro Shonkhola of Naikkhangchhari upazila for 20 days, said Deputy Commissioner Dilip Banik of Bandarban.
More than 420,000 Rohingya have fled Myanmar's northern Rakhine state and have taken shelter in Bangladesh in less than a month.
Meanwhile, management, staff and volunteers of the Bangladesh Red Crescent Society, management of the ICRC and IFRC expressed deep shock and condolences over the death of the workers in Bandarban.
Hafiz Ahmed Mazumdar, chairman of the Bangladesh Red Crescent Society, and all members of the Managing Board of Bangladesh Red Crescent Society, IFRC and ICRC representatives expressed sincere sympathy to the bereaved families.",Dailystar
https://www.thedailystar.net/backpage/accidents-claimed-322-13-days-1461826,"Sep 14, 2017",Accidents claimed 322 lives in 13 days,"At least 322 people were killed and 759 others injured in 272 accidents on roads, waterways and railways across the country in 13 days when the transport sector experienced huge rush centering Eid-ul-Azha, indicating that around 25 people were killed each day on average, a report says.
Bad condition of roads, over speeding and overtaking of vehicles, plying of slow-speed vehicles alongside high-speed ones and lack of awareness among passengers have been held responsible for road accidents.
For all latest news, follow The Daily Star's Google News channel.
Of the deceased, 254 were killed in 214 road accidents while 43 under the wheels of trains and 25 in 15 accidents on waterways between August 28 and September 9, the report says. 
Last year, 265 people were killed and 1,153 others injured in 208 accidents on roads, waterways and railways across the country in 12 days, including the Eid-ul-Azha holidays. At least 311 people were killed and 862 others injured in accidents in 13 days during Eid-ul-Fitr this year.
Bangladesh Jatri Kalyan Samity, a passengers' welfare association, yesterday disclosed the report at a press conference at Dhaka Reporters' Unity. The organisation prepared the report based on the reports of 22 national and six regional dailies and 10 online news portals.
At the conference, Mozammel Haq Chowdhury, secretary general of the organisation, said home- goers faced relatively less difficulties during Eid holidays this year as many people left Dhaka earlier following media reports on bad condition of roads.
But they went through immense sufferings while returning to Dhaka, and more road accidents happened at that time, he said.
According to the report, around 39.10 percent of the road accidents took place with vehicles running over people, about 32.60 percent due to head-on collision between vehicles and about 12.60 percent when drivers lost control.
Buses were involved in 37 percent accidents while trucks and pickups in 35 percent, easy bikes, a kind of three-wheeler which is run by battery, human haulers and motorcycles in 23 percent. The rest happened for other reasons, the report mentioned.
To prevent road accidents, the organisation recommended setting up a separate cell to deal with the accidents, taking measures to control vehicle speed, constructing a separate lane for speedy vehicles and implementing the government ban on three-wheelers and slow vehicles on the national highways.",Dailystar
https://www.thedailystar.net/backpage/tangail-roads-claim-14-lives-24-hours-1459084,"Sep 8, 2017",Tangail road crashes kill 14 in 24 hours,"At least 11 people, including eight members of two families, were killed and seven others were injured in road accidents in Tangail and Madhupur upazilas yesterday.
A microbus heading towards Dhaka from Sirajganj collided head on with a truck at Khudirampur on Dhaka-Tangail highway while overtaking an auto-rickshaw around 3:00pm. The collision left four people dead on the spot, said Sub-Inspector Jahangir Alam, in-charge of Elenga Highway Police Outpost.
For all latest news, follow The Daily Star's Google News channel.
Five more injured passengers of the microbus died at Tangail General Hospital, he said.
It was raining when the accident happened.
SI Mohammad Jakir Hossain of Tangail Model Police Station said Moniruzzaman Ratan, 40, an employee of the heath department, his family, and several of his in-laws were returning from his father-in-law's home in the rental microbus after spending Eid holidays in Sirajganj.
Moniruzzaman's wife Tahmina Akter Soma, 32, son Rezvee, 12, mother Momotaz Begum, 60, mother-in-law Hazera Begum, 55, father-in-law Kasim Uddin, 60, brothers-in-law Raihan Uddin Shuvo, 30, Sohel Rana, 25, his relative Misha, 8, and driver of the microbus Bhulu, 32, were killed.
Moniruzzaman, his brother Saiful Islam Papon, his relatives and Misha's parents Shapla and Monsur, their four-year-old son Siam and one Sagar were in critical condition.
Trucker Omar Faruk, 40, and Shapla were sent to Dhaka Medical College Hospital as their conditions deteriorated.
The microbus was wrecked beyond recognition. 
Meanwhile, two youths were killed after their bike skidded off the road at Telki of Madhupur around 12:30pm.
Sohag, 26, with Himel, 24, as pillion was reportedly racing with other bikers on their way to Tangail from Mymensingh said Shafiqul Islam, officer-in-charge of Madhupur Police Station.
The mangled wreckage of the microbus and truck that collided head-on around 3:00pm yesterday on Dhaka-Tangail highway near Khudirampur area in Tanagail Sadar. Nine passengers of the hired microbus, including its driver, were killed. Five among the injured were admitted to Tangail General Hospital and Dhaka Medical College Hospital. The passengers, 15 in total, of the microbus were family members and their in-laws. Photo: Star
Sohag lost control and he died on the spot.
Seriously injured Himel was first taken to Tangail General Hospital. As his condition was critical, doctors referred him to Dhaka Medical College Hospital but he died on his way to Dhaka, he added.
On Wednesday afternoon, three members of a family, including
two children, were killed when a bus ran them over at Dubail of Delduar upazila on Dhaka-Tangail highway.",Dailystar
https://www.thedailystar.net/country/bangladesh-road-crashes-kill-8-chittagong-rangpur-sirajganj-1457203,"Sep 1, 2017",Road crashes kill 8 in 3 dists,"At least eight people were killed in separate road accidents in Chittagong, Rangpur and Sirajganj today.
Of them, five were killed in Chittagong while two in Rangpur and another in Siranjganj, reports UNB.  

In Chittagong, Five people, including a couple, were killed in three separate road accidents in Satkania upazila and in the city this morning.
For all latest news, follow The Daily Star's Google News channel.
A passenger bus of 'Challenger Paribahan' overturned in Nayakhaler Mukh area of Satkania after the driver lost control over the steering at 10 am, leaving Gias Uddin, 28, a resident of Satkania municipality, and his wife Nur Nahar Akter Nuri, 23, dead on the spot and nine passengers injured.

The injured were taken to local hospital while one of them Azizul Islam, 55, a resident of Banglabazar area in the upazila, succumbed to his injuries on the way, said officer-in-charge of Dohazari Highway Police Station Mizanur Rahman.

Earlier in the day, two young men -- M Sohel, 32, son of Nurul Absar, hailing from Purba Rahadabad area in Fatikchhari upazila, and M Bashir, son of Abu Taher of Bhola Sadar upazila, were killed in two separate road accidents at Aturar Dipu and Hamjarbagh areas respectively in the city.

Both the bodies were taken to Chittagong Medical College Hospital morgue, said sub-inspector Jahirul Islam, in-charge of hospital police camp.

In Rangpur, two people were killed and 15 others injured as a bus plunged into a roadside ditch at Kolabari in Pirganj upazila on Rangpur-Bogra highway this morning.

The identities of the deceased are yet to be known.

Sources at the Rangpur Police Control Room said a Nilphamari-bound passenger bus lost control over its steering and fell into a roadside ditch at7.00 am, leaving its two passenger dead on the spot.

The injured were taken toRangpurMedicalCollegeHospital.

In Sirajganj, a transport worker was killed and 27 passengers were injured as a bus plunged into a roadside ditch at Dadpur on Dhaka-Bogra Highway under Salanga Police Station early today.

Police said the accident took place when a Gaibandha-bound bus skidded off the road after one of its wheels got separated around 5 pm, leaving bus helper Moinul Hossain, 25, dead and 27 passengers injured.

The injured were taken to local hospitals, said Abdul Quader Jilani, officer-in-charge of Hatikumrul Highway Police Station.

The body of Moinul, son of Badrul Hossain of Bara Malaysia village in Gaibandha Sadar upazila, was sent to Sirajgnaj General Hospital morgue for autopsy.

A case was lodged in this connection.

 ",Dailystar
https://www.thedailystar.net/country/2-bangladesh-nationals-killed-in-road-accident-umm-salal-ali-city-qatar-1455283,"Aug 28, 2017",2 Bangladeshi expats killed in Qatar road crash,"Two Bangladeshi expatriates were killed in a tragic road accident in Qatar, family said.
The deceased were identified as Moksud Box, 32, son of Haji Rafiq Box of Joypasha under Kulaura Municipality, and his cousin Faisal Ahmed, 28, son of Abdul Jalil of Kholagaon village under Borolekha upazila in Moulvibazar, reports our Moulvibazar correspondent.
For all latest news, follow The Daily Star's Google News channel.
The incident took place at late night on Saturday in Umm Salal Ali city of Qatar when the duo was returning home from work driving Moksed’s car, said his father.
Both Moksed and Faisal died on the spot, he also said, adding that police later recovered the bodies and sent those to Hamad General Hospital in Doha for autopsy.
 ",Dailystar
https://www.thedailystar.net/country/3-killed-gopalganj-road-crash-road-accident-bangladesh-eid-rush-2017-1454764,"Aug 27, 2017",3 killed in Gopalganj road crash,"Three people, including two of a family, were killed and 25 injured in a road accident in Sadar upazila of Gopalganj early today.
Police said a bus of 'Golden Line Paribahan' was heading to Pirojpur from Dhaka in the night.
For all latest news, follow The Daily Star's Google News channel.
When the bus reached Bedgram, it plunged into a roadside ditch after the driver lost his control over the steering around 4:15am, leaving three of its passengers - Mahiuddin, 45, and his son Rahat, 5, residents of Pirojpur district, and bus supervisor Shimul, 30, hailing from Faridpur district - dead on the spot and 25 injured.
The injured were taken to local hospitals, said sub-inspector Tanmay Saha of Gopalganj Sadar Police Station.",Dailystar
https://www.thedailystar.net/country/6-people-killed-truck-plunges-roadside-ditch-naogaon-bangladesh-1450882,"Aug 19, 2017","Road crashes kill 8 in Naogaon, Cox’s Bazar","Eight people, including two tourists, were killed and nine injured in separate road accidents in Naogaon and Cox’s Bazar districts this morning.
A bamboo-laden truck plunged into a roadside ditch in Manda upazila of Naogaon, leaving six people dead on the spot and three injured.
For all latest news, follow The Daily Star's Google News channel.
Identities of the deceased could not be known yet.
The accident took place when the Naogaon-bound truck from Rajshahi was giving side to a bus at Hazi Gobindopur on Natore-Naogaon highway around 8:30am, our Dinajpur correspondent reports quoting Motiur Rahman, assistant superintendent of police of Naogaon circle.
The injured people were taken to Manda Upazila Health Complex.
The heavily loaded vehicle skidded off the road and fell into the roadside ditch. All the nine victims were passengers of the truck.
In Cox’sBazar, two tourists died on the spot and six others suffered injuries as a private car hit a battery-run auto-rickshaw carrying them on Model Road in the town, said Sub-inspector of Cox’sBazar Sadar Model Police Station Rajib Das.
They were identified as Shah Alam, 50, and Abdus Salam, 35, hailing from Patiya upazila of Chittagong district.
The accident took place when the eight people were returning to their hotels in Cox’sBazar town from sea beach around 8:00am, the SI added.
 ",Dailystar
https://www.thedailystar.net/country/pust-science-faculty-dean-killed-road-crash-1440526,"Jul 29, 2017",PUST science faculty dean killed in road crash,"Rashed Kabir, dean of Science Faculty at Pabna University of Science and Technology (PUST), was killed as a bus plunged into a roadside ditch in Bera upazila of Pabna district early today.
Nine others were also injured in the accident that occurred on Pabna-Dhaka highway in Chakla area of the upazila.
For all latest news, follow The Daily Star's Google News channel.
Abu Md Delwar Hasan Inam, officer-in-charge of Santhia Police Station, said the Pabna-bound bus of 'Sarker Travels' from Dhaka skidded off the highway and fell into a roadside ditch under Chanda Bridge around 1:30am, leaving Rashed and nine others injured.
On information, police and firefighters rushed to the spot and rescued the injured.
The injured were taken to Bera Upazila Health Complex where doctors declared Rashed, 55, dead.
Rashed Kabir, son of Imam Ahmed, hailed from Arambagh of Dhaka.",Dailystar
https://www.thedailystar.net/frontpage/tk-27-lakh-goneafter-trader-dies-road-accident-1437247,"Jul 23, 2017",An accident shrouded in mystery,"The death of a waste garment trader, Jakir Hossain, 42 in Gazipur, in an apparent road accident is shrouded in mystery. The Tk 27 lakh that he had been carrying with him disappeared.
Though police said Jakir died after an unknown vehicle hit his car near Rajendrapur National Park's Gate No-3 around 11:00pm on Friday, his family members suspect otherwise.
For all latest news, follow The Daily Star's Google News channel.
“At around 8:30pm, my brother left his Uttara home with Tk 27 lakh to give the money to the garment factory owners at Baniar Chala village in Gazipur. He was driving the car. If he died in an accident, the money should have been found on him,” his brother Nasir Uddin told The Daily Star.
The family suspect that he was either killed during a robbery staged as an accident or if there really was an accident, whoever went to the scene first took the money.
Quoting locals, Abdul Hai, officer-in-charge of Salna Highway Police Station, said Jakir's car skidded off the road and flipped over after an unknown vehicle hit it.
He was rushed to Shaheen Tajuddin Ahmed Medical College where doctors declared him dead.
The victim's nephew, Sagar Mia, told The Daily Star that they came know about the “accident” over phone from one Belayat, who had a business rivalry with Jakir for a long time, thus raising suspicion about the incident.
Belayet is an inhabitant of their village Baniar Chala, located around 7km away from the spot.
Contacted, Belayet told The Daily Star that one Rashidul form Rajendrapur area informed him over the phone about the incident.
“Knowing details about the car and from a business card with a mobile phone number, I thought that the victim was Jakir. So I informed his family.”
When asked why Rashidul had called him, Belayet said he did not know and that he could not remember who Rashidul was and that he could be an acquaintance.
He, however, denied having any business rivalry with Jakir and said they had not been in touch for about eight years. 
Hearing the news, police from Salna Highway Police Station and Hotapara Police Outpost, under Joydevpur Police Station, and firemen from Shreepur Fire Station went to the spot.
Officer-in-Charge Abdul Hai of the highway police station said police from the outpost first reached the spot while Nazmul Ahsan, in-charge of the outpost, said it was the highway police who got there first.
Police could not recover the money.
Jakir's nephew Sagar also alleged that the outpost in-charge Nazmul had detained his father Nasir Uddin and his car two to three months ago and threatened to implicate him in a narcotics case.
Police released his father and the car after taking Tk 6.5 lakh in bribe and Belayet mediated the negotiations, he claimed.
Nazmul denied the allegations.
Mohammad Jihad, station officer of Shreepur Fire Station, said police had taken the victim to the hospital before firemen reached the spot. He said he overheard relatives asking about the missing money.",Dailystar
https://www.thedailystar.net/country/5-killed-comilla-magura-road-crashes-1429690,"Jul 7, 2017","5 killed in Comilla, Magura road crashes","At least five people have been killed and 22 others injured in separate road accidents in Comilla and Magura districts. 
In Comilla, a goods-laden lorry rammed into a CNG-run three wheeler in Doyapur area on Dhaka- Chittagong highway under Sadar Dakkhin upazila this morning, leaving three people including a mother and her minor son dead and two others injured.
For all latest news, follow The Daily Star's Google News channel.
The deceased were identified as Mahumuda Akter, 25, and her 18-month old son Arshad, and CNG driver Monir Hossain, 28, BSS reports quoting police.
The bodies were sent to Comilla Medical College for autopsies.
A case was filed in this connection, police said.
Meanwhile in Magura, two passengers were killed and 20 others sustained injuries in another road crash at Alamkhali Bazaar of Sadar upazila, our local correspondent reports.
One of the deceased were identified as Habibur Rahman Swapan, 24, son of Abdur Rauf of Kanaidanga upazila in Chuadanga, said Magura Sadar Police Station Officer-in-Charge (OC) Elias Hossain.
A Dhaka-bound passenger bus of Darshana Delux from Chuadanga collided head-on with another passenger bus of Sonartari coming from opposite direction in the area at 11:00pm, leaving the duo dead on the spot and others injured, the OC said.
Eight of the injured were whisked off to Magura Sadar Hospital, he added.
However, drivers of the both buses managed to flee the spot. Two bodies have been sent to morgue for autopsy, adds UNB.
A case was filed with Magura police station. ",Dailystar
https://www.thedailystar.net/country/road-accidents-killed-2297-last-six-months-1426918,"Jul 1, 2017",'Road accidents killed 2297 in last six months',"Some 2,297 people, including 292 women and 315 children, were killed while 5,480 others escaped with injuries from a total of 1,983 road accidents recorded across the country in the first six months of 2017.
The accidents were reported to have occurred on roads and highways including national highways, inter-district and regional roads between January 1 and June 30 this year.
For all latest news, follow The Daily Star's Google News channel.
The National Committee to Protect Shipping, Roads and Railways (NCPSRR), an NGO that advocates for safe streets, revealed the half-yearly numbers while releasing its regular monthly survey and observation report on road accidents in Bangladesh.
The report was prepared from perusal of 22 national dailies, 10 regional newspapers and eight online news portals and news agencies - hence it is important to note they only take into account accidents that get reported.
The NCPSRR report's findings mean although both the rate of fatalities and incidence of accidents have gone up significantly, the growth in the former has far outpaced the latter.
According to the National Committee's report, 333 people, including 34 women and 42 children, lost lives and 632 others received injuries in 265 mishaps in the last month (June).
Among the deceased a total of 120 people, including 11 women and 15 children, were killed and 226 others injured in between June 23 and 30 during the 8-day Eid holidays.
The NCPSRR in their report acknowledge 'better transport management' and 'strict monitoring' by the authorities for a decrease in accidents and casualties over Eid-ul-Fitr this year in comparison with previous years.",Dailystar
https://www.thedailystar.net/editorial/roads-death-1426012,"Jun 30, 2017",Roads of death!,"Eid holidays inevitably bring us both joy and sorrow. Sorrow because there are so many road accidents taking away precious lives. We know that at least 41 people were killed on the roads between last Sunday and Wednesday. Invariably these are caused by speeding, reckless overtaking and drivers not caring too hoots about safety of passengers. Last Eid, there were 52 dead in five days during Eid holidays and newspaper reports show that some 1,215 people lost their lives over the last 135 days in various districts. Yes, we understand that traffic is particularly heavy during these holidays, but the death toll keeps rising and one tends to think that no matter what the casualty figures are or how many people are maimed, they are acceptable losses to authorities who refuse to take measures to reduce traffic fatalities.
And what of those who are injured and particularly those maimed permanently? What about their loss of a livelihood or the emotional scar of having lost the use of limbs? Who picks up the cost of injury due to the recklessness of drivers of vehicles? Given the culture of impunity these drivers apparently enjoy, how exactly will things improve and we no longer have to write about gruesome deaths and injury every Eid? 
For all latest news, follow The Daily Star's Google News channel.
Although much hope was pinned on the draft Road Transport Act 2017, we were taken aback to see it lacking any provision for punishment for fatal accidents or accidents that cause injuries. Also, the fact that these offences remain bailable, make it easy for offenders to keep doing the same over and over again. Unless policymakers are willing to get tough with errant drivers, lives will continue to be lost.",Dailystar
